Symbol_Period,Initial_Open,Close,High,Low,Prev_Close,Volume,Label,Start_Date,End_Date
SBIN_5131-5220,198.45,257.45,276.25,175.5,196.5,5141931862.0,Triple Bottom Reversal,2020-08-17,2020-12-22
SHREECEM_1-90,68.0,39.15,68.0,29.0,68.0,1373499.0,Triple Bottom Reversal,2000-01-03,2001-08-21
SHREECEM_181-270,46.75,55.15,56.3,38.55,45.3,3639483.0,Triple Bottom Reversal,2002-01-04,2002-05-14
SHREECEM_271-360,57.0,46.5,60.0,38.3,55.15,3739167.0,Symmetrical Triangle,2002-05-15,2002-09-19
SHREECEM_361-450,43.0,54.35,59.0,43.0,46.5,3798360.0,Triple Bottom Reversal,2002-09-20,2003-01-30
SHREECEM_451-540,54.5,76.7,83.0,39.4,54.35,2773794.0,Triple Bottom Reversal,2003-01-31,2003-06-12
SHREECEM_811-900,158.0,204.0,218.8,147.15,158.8,3227525.0,Inverse Head and Shoulders,2004-07-06,2004-11-09
SHREECEM_901-990,212.0,334.3,387.7,199.4,204.0,6095577.0,Ascending Triangle,2004-11-10,2005-03-21
SHREECEM_991-1080,335.0,368.95,400.0,305.05,334.3,1627930.0,Ascending Triangle,2005-03-22,2005-07-26
SHREECEM_1081-1170,373.5,511.45,539.8,361.2,368.95,1796526.0,Cup and Handle,2005-07-27,2005-12-07
SHREECEM_1171-1260,515.0,1093.3,1130.0,477.0,511.45,3543174.0,Ascending Triangle,2005-12-08,2006-04-21
SHREECEM_1261-1350,1138.0,941.5,1200.0,650.0,1093.3,2256302.0,Inverse Head and Shoulders,2006-04-24,2006-08-25
SHREECEM_1351-1440,950.0,1487.9,1590.0,921.0,941.5,2364644.0,Ascending Triangle,2006-08-28,2007-01-04
SHREECEM_1441-1530,1475.0,1048.75,1559.0,853.55,1487.9,2187289.0,Triple Bottom Reversal,2007-01-05,2007-05-21
SHREECEM_1621-1710,1370.0,1271.6,1700.0,900.05,1415.45,1179872.0,Double Top,2007-09-26,2008-02-01
SHREECEM_1711-1800,1329.95,696.25,1329.95,635.0,1271.6,359128.0,Symmetrical Triangle,2008-02-04,2008-06-17
SHREECEM_1801-1890,691.0,390.0,765.0,338.0,696.25,1623122.0,Symmetrical Triangle,2008-06-18,2008-10-27
SHREECEM_1891-1980,464.0,610.15,619.8,320.0,390.0,845001.0,Inverse Head and Shoulders,2008-10-28,2009-03-16
SHREECEM_1981-2070,610.0,1574.1,1599.0,600.0,610.15,2096099.0,Triple Bottom Reversal,2009-03-17,2009-07-28
SHREECEM_2071-2160,1540.0,1868.3,1925.0,1350.0,1574.1,1895322.0,Triple Bottom Reversal,2009-07-29,2009-12-08
SHREECEM_2611-2700,1800.0,2361.85,2375.0,1727.6,1801.65,622439.0,Triple Bottom Reversal,2011-09-27,2012-02-06
SHREECEM_2791-2880,2632.0,4117.3,4445.0,2570.5,2625.25,1356375.0,Triple Bottom Reversal,2012-06-15,2012-10-23
SHREECEM_2881-2970,4149.95,4173.9,5384.35,3911.95,4117.3,1383921.0,Descending Triangle,2012-10-25,2013-03-04
SHREECEM_2971-3060,4127.15,4535.95,5220.7,3937.6,4173.9,1192585.0,Descending Triangle,2013-03-05,2013-07-12
SHREECEM_3151-3240,4320.95,5747.2,5757.0,4100.1,4364.35,1463548.0,Symmetrical Triangle,2013-11-26,2014-04-02
SHREECEM_3241-3330,5749.95,7318.0,7999.7,5482.0,5747.2,1446572.0,Ascending Triangle,2014-04-03,2014-08-14
SHREECEM_3331-3420,7166.0,9377.55,9500.0,7166.0,7318.0,1273978.0,Ascending Triangle,2014-08-18,2015-01-01
SHREECEM_3601-3690,12055.35,10166.95,13360.0,9399.95,12055.35,1021579.0,Double Top,2015-09-22,2016-02-03
SHREECEM_3691-3780,10292.3,13541.25,14178.75,9900.35,10166.95,1036846.0,Triple Bottom Reversal,2016-02-04,2016-06-16
SHREECEM_3871-3960,16880.0,15902.95,17300.0,13010.0,16719.25,1501708.0,Triple Bottom Reversal,2016-10-30,2017-03-08
SHREECEM_4231-4320,16826.0,17758.4,18080.0,14980.0,16909.7,1755662.0,Cup and Handle,2018-04-12,2018-08-17
SHREECEM_4321-4410,17601.0,16939.95,19290.0,13100.0,17758.4,2470813.0,Triple Bottom Reversal,2018-08-20,2019-01-02
SHREECEM_4591-4680,19486.05,24893.45,25290.0,17727.0,19365.0,2295029.0,Ascending Triangle,2019-09-27,2020-02-05
SHREECEM_4771-4860,22100.0,21734.35,23330.0,18183.55,22017.6,5860454.0,Triple Bottom Reversal,2020-06-23,2020-10-27
SUNPHARMA_1-90,1800.0,354.2,3107.0,286.0,1800.0,3160605.0,Head and Shoulders,2000-01-03,2000-05-15
SUNPHARMA_451-540,556.0,640.05,691.7,541.1,559.3,1973865.0,Triple Bottom Reversal,2001-10-18,2002-02-27
SUNPHARMA_541-630,645.0,555.3,704.0,494.0,640.05,1012805.0,Descending Triangle,2002-02-28,2002-07-08
SUNPHARMA_631-720,560.85,542.7,630.0,500.0,555.3,867504.0,Symmetrical Triangle,2002-07-09,2002-11-18
SUNPHARMA_721-810,549.0,270.4,633.9,256.0,542.7,1752627.0,Double Top,2002-11-20,2003-03-28
SUNPHARMA_811-900,268.25,438.2,458.4,266.0,270.4,3838173.0,Triple Bottom Reversal,2003-03-31,2003-08-06
SUNPHARMA_901-990,454.3,628.75,693.0,408.45,438.2,5304360.0,Triple Bottom Reversal,2003-08-07,2003-12-11
SUNPHARMA_991-1080,650.0,711.75,837.45,585.0,628.75,5459152.0,Triple Bottom Reversal,2003-12-12,2004-04-22
SUNPHARMA_1171-1260,387.0,531.45,575.0,374.0,385.95,11831026.0,Ascending Triangle,2004-08-30,2005-01-05
SUNPHARMA_1261-1350,530.0,509.85,530.0,374.9,531.45,9343633.0,Triple Bottom Reversal,2005-01-06,2005-05-17
SUNPHARMA_1441-1530,655.0,738.25,750.0,552.05,649.45,10678735.0,Ascending Triangle,2005-09-23,2006-02-02
SUNPHARMA_1531-1620,738.25,716.8,947.4,636.6,738.25,16273617.0,Double Top,2006-02-03,2006-06-15
SUNPHARMA_1891-1980,1017.2,1100.25,1169.65,855.0,1016.1,18841203.0,Triple Bottom Reversal,2007-07-16,2007-11-20
SUNPHARMA_2071-2160,1223.0,1450.15,1520.15,1210.0,1199.95,26767423.0,Triple Bottom Reversal,2008-04-02,2008-08-11
SUNPHARMA_2251-2340,1050.0,1590.05,1599.0,954.0,1056.8,28650063.0,Triple Bottom Reversal,2008-12-29,2009-05-18
SUNPHARMA_2521-2610,1483.7,1698.75,1853.0,1455.1,1473.9,18084533.0,Ascending Triangle,2010-02-06,2010-06-17
SUNPHARMA_2611-2700,1702.0,2139.8,2145.0,1688.0,1698.75,16232381.0,Triple Bottom Reversal,2010-06-18,2010-10-22
SUNPHARMA_2791-2880,434.0,500.1,512.5,410.15,430.4,79825252.0,Symmetrical Triangle,2011-03-04,2011-07-12
SUNPHARMA_2971-3060,499.0,573.4,594.0,488.0,501.7,81002885.0,Ascending Triangle,2011-11-25,2012-04-02
SUNPHARMA_3151-3240,674.0,747.0,775.9,580.0,673.5,79176697.0,Triple Bottom Reversal,2012-08-09,2012-12-20
SUNPHARMA_3241-3330,747.0,984.7,989.4,694.0,747.0,79948955.0,Triple Bottom Reversal,2012-12-21,2013-05-03
SUNPHARMA_3331-3420,992.3,549.7,1132.5,475.35,984.7,129726497.0,Head and Shoulders,2013-05-06,2013-09-10
SUNPHARMA_3511-3600,594.0,603.15,653.35,552.55,589.4,238472623.0,Double Top,2014-01-21,2014-06-03
SUNPHARMA_3601-3690,602.0,796.65,878.4,593.0,603.15,207618248.0,Ascending Triangle,2014-06-04,2014-10-16
SUNPHARMA_3871-3960,881.0,742.5,966.0,724.05,872.4,330459870.0,Symmetrical Triangle,2015-07-10,2015-11-19
SUNPHARMA_4051-4140,817.2,808.25,854.95,710.15,815.1,289851433.0,Triple Bottom Reversal,2016-04-04,2016-08-11
SUNPHARMA_4231-4320,624.55,637.15,729.05,610.0,623.5,281087374.0,Double Top,2016-12-26,2017-05-08
SUNPHARMA_4411-4500,518.2,579.35,604.6,489.5,524.65,429684193.0,Cup and Handle,2017-09-15,2018-01-23
SUNPHARMA_4861-4950,400.5,450.75,467.4,372.6,398.15,657930897.0,Triple Bottom Reversal,2019-07-12,2019-11-26
SUNPHARMA_4951-5040,449.95,375.95,462.5,312.0,450.75,604183618.0,Symmetrical Triangle,2019-11-27,2020-04-03
SUNPHARMA_5041-5130,398.0,531.35,550.8,388.3,375.95,1155476702.0,Triple Bottom Reversal,2020-04-07,2020-08-14
SUNPHARMA_5131-5220,536.1,568.3,591.5,452.25,531.35,912448965.0,Inverse Head and Shoulders,2020-08-17,2020-12-22
TATAMOTORS_451-540,560.0,800.5,810.0,441.0,571.2,195353566.0,Ascending Triangle,2005-10-06,2006-02-16
TATAMOTORS_541-630,797.0,745.3,997.8,650.25,800.5,195617537.0,Triple Bottom Reversal,2006-02-17,2006-06-27
TATAMOTORS_631-720,740.0,815.4,920.6,652.1,745.3,138280262.0,Ascending Triangle,2006-06-28,2006-11-03
TATAMOTORS_811-900,751.0,731.85,830.0,575.0,748.25,144204647.0,Triple Bottom Reversal,2007-03-19,2007-07-26
TATAMOTORS_901-990,735.0,736.15,841.9,613.0,731.85,116371859.0,Ascending Triangle,2007-07-27,2007-12-03
TATAMOTORS_1171-1260,421.55,165.75,447.7,124.8,433.7,173642321.0,Triple Bottom Reversal,2008-08-26,2009-01-09
TATAMOTORS_1351-1440,348.6,558.3,620.9,254.1,336.85,512424406.0,Triple Bottom Reversal,2009-06-01,2009-10-07
TATAMOTORS_1441-1530,560.1,709.85,844.7,518.5,558.3,352891845.0,Triple Bottom Reversal,2009-10-08,2010-02-18
TATAMOTORS_1621-1710,777.8,1234.05,1240.0,748.4,778.5,296303852.0,Triple Bottom Reversal,2010-07-01,2010-11-04
TATAMOTORS_1711-1800,1246.0,1166.5,1382.0,1038.65,1234.05,310891385.0,Descending Triangle,2010-11-05,2011-03-16
TATAMOTORS_1981-2070,183.7,301.35,304.95,167.5,188.55,1225168189.0,Double Top,2011-12-09,2012-04-17
TATAMOTORS_2251-2340,318.5,308.85,337.4,251.8,318.1,811107463.0,Triple Bottom Reversal,2013-01-04,2013-05-15
TATAMOTORS_2341-2430,307.0,333.85,354.85,263.1,308.85,747535866.0,Triple Bottom Reversal,2013-05-16,2013-09-23
TATAMOTORS_2611-2700,434.1,526.95,542.6,427.15,430.85,510133412.0,Symmetrical Triangle,2014-06-17,2014-10-30
TATAMOTORS_2881-2970,388.75,405.6,431.9,279.1,389.55,853622173.0,Descending Triangle,2015-07-23,2015-12-03
TATAMOTORS_3331-3420,446.0,404.9,488.25,358.5,443.35,612274350.0,Triple Bottom Reversal,2017-05-22,2017-09-27
TATAMOTORS_3421-3510,406.95,375.45,468.0,356.5,404.9,733336378.0,Head and Shoulders,2017-09-28,2018-02-06
TATAMOTORS_3781-3870,184.45,151.25,239.35,149.1,184.8,2236535954.0,Descending Triangle,2019-03-13,2019-07-24
TATAMOTORS_3871-3960,151.3,160.5,179.65,106.0,151.25,4127911025.0,Inverse Head and Shoulders,2019-07-25,2019-12-09
TATAMOTORS_3961-4050,162.15,74.65,201.7,63.5,160.5,4929103514.0,Triple Bottom Reversal,2019-12-10,2020-04-21
TATAMOTORS_4051-4140,74.45,144.25,146.85,72.55,74.65,6466524922.0,Symmetrical Triangle,2020-04-22,2020-08-27
TATASTEEL_1-90,380.0,423.3,428.95,329.0,380.0,331965010.0,Head and Shoulders,2005-10-17,2006-02-24
TATASTEEL_91-180,427.8,563.65,745.0,375.65,423.3,430405368.0,Head and Shoulders,2006-02-27,2006-07-05
TATASTEEL_271-360,498.0,441.8,539.0,399.15,497.1,311966553.0,Ascending Triangle,2006-11-14,2007-03-26
TATASTEEL_451-540,616.05,836.3,1048.0,527.5,652.35,226188631.0,Triple Bottom Reversal,2007-08-06,2007-12-11
TATASTEEL_541-630,835.4,776.35,957.0,538.0,836.3,184676728.0,Triple Bottom Reversal,2007-12-12,2008-04-24
TATASTEEL_631-720,775.7,589.25,925.5,567.15,776.35,261251437.0,Triple Bottom Reversal,2008-04-25,2008-09-02
TATASTEEL_721-810,584.95,208.55,591.0,137.5,589.25,625066169.0,Head and Shoulders,2008-09-04,2009-01-19
TATASTEEL_811-900,204.05,416.45,498.8,148.7,208.55,1034164871.0,Triple Bottom Reversal,2009-01-20,2009-06-08
TATASTEEL_901-990,398.0,566.65,585.4,330.1,416.45,1022717923.0,Ascending Triangle,2009-06-09,2009-10-16
TATASTEEL_1081-1170,581.15,484.75,739.0,449.1,574.35,594298731.0,Head and Shoulders,2010-03-02,2010-07-08
TATASTEEL_1171-1260,488.75,606.95,685.0,450.0,484.75,582799799.0,Triple Bottom Reversal,2010-07-09,2010-11-12
TATASTEEL_1261-1350,621.9,609.75,737.0,574.1,606.95,528347124.0,Head and Shoulders,2010-11-15,2011-03-24
TATASTEEL_1351-1440,616.9,564.4,642.0,548.5,609.75,258824010.0,Triple Bottom Reversal,2011-03-25,2011-08-02
TATASTEEL_1441-1530,559.9,364.95,568.0,362.45,564.4,429220731.0,Ascending Triangle,2011-08-03,2011-12-16
TATASTEEL_1801-1890,418.1,299.55,427.85,292.5,417.3,360616648.0,Triple Bottom Reversal,2013-01-14,2013-05-23
TATASTEEL_1981-2070,276.45,382.5,435.5,276.45,275.75,473106388.0,Double Top,2013-10-03,2014-02-10
TATASTEEL_2341-2430,330.45,248.15,384.5,246.4,328.7,416914357.0,Triple Bottom Reversal,2015-03-23,2015-07-30
TATASTEEL_2521-2610,239.0,356.75,364.05,211.15,240.9,724015098.0,Descending Triangle,2015-12-14,2016-04-27
TATASTEEL_2881-2970,508.4,691.45,696.25,487.0,507.7,449676918.0,Symmetrical Triangle,2017-05-30,2017-10-06
TATASTEEL_2971-3060,693.0,700.55,793.0,632.55,691.45,410442376.0,Ascending Triangle,2017-10-09,2018-02-15
TATASTEEL_3061-3150,708.0,543.2,709.5,536.55,700.55,775349210.0,Descending Triangle,2018-02-16,2018-06-27
TATASTEEL_3331-3420,517.0,420.0,561.65,406.2,513.6,841764918.0,Triple Bottom Reversal,2019-03-22,2019-08-01
TATASTEEL_3511-3600,439.4,282.65,506.0,250.85,439.4,1389735767.0,Triple Bottom Reversal,2019-12-18,2020-04-29
TATASTEEL_3601-3690,289.95,421.3,443.65,262.45,282.65,1335591478.0,Symmetrical Triangle,2020-04-30,2020-09-04
TATASTEEL_3691-3780,423.7,709.15,731.5,342.75,421.3,1676191594.0,Descending Triangle,2020-09-07,2021-01-13
TCS_1-90,1198.7,1335.45,1338.8,958.55,1198.7,126072459.0,Triple Bottom Reversal,2004-08-25,2004-12-31
TCS_91-180,1335.45,1146.75,1475.0,1093.3,1335.45,76355003.0,Double Top,2005-01-03,2005-05-12
TCS_181-270,1149.0,1454.15,1638.0,1123.0,1146.75,64831523.0,Triple Bottom Reversal,2005-05-13,2005-09-19
TCS_361-450,1679.6,1638.75,2092.0,1605.0,1658.9,49779021.0,Double Top,2006-01-31,2006-06-12
TCS_1081-1170,495.2,621.7,699.6,439.35,510.55,152859171.0,Inverse Head and Shoulders,2008-12-23,2009-05-13
TCS_1171-1260,618.0,570.5,805.0,358.0,621.7,282342122.0,Triple Bottom Reversal,2009-05-14,2009-09-16
TCS_1261-1350,575.0,738.4,829.0,555.0,570.5,211596027.0,Cup and Handle,2009-09-17,2010-02-02
TCS_1441-1530,756.65,967.75,1011.0,725.75,781.0,136733438.0,Triple Bottom Reversal,2010-06-15,2010-10-19
TCS_1531-1620,964.5,1110.05,1220.0,956.2,967.75,141386262.0,Double Top,2010-10-20,2011-02-25
TCS_1711-1800,1196.0,1067.2,1205.0,902.0,1195.9,170794659.0,Triple Bottom Reversal,2011-07-08,2011-11-21
TCS_1891-1980,1151.0,1236.9,1295.25,1047.65,1165.1,130673998.0,Descending Triangle,2012-03-29,2012-08-03
TCS_1981-2070,1245.0,1205.5,1439.8,1055.0,1236.9,93451806.0,Double Top,2012-08-06,2012-12-17
TCS_2161-2250,1368.0,2069.1,2078.8,1365.0,1370.75,119473127.0,Triple Bottom Reversal,2013-04-30,2013-09-04
TCS_2341-2430,2380.0,2159.95,2380.1,1999.5,2353.6,128794702.0,Descending Triangle,2014-01-16,2014-05-29
TCS_2431-2520,2158.8,2678.5,2839.7,2056.0,2159.95,87754214.0,Ascending Triangle,2014-05-30,2014-10-10
TCS_2521-2610,2680.0,2704.75,2758.6,2345.0,2678.5,107960439.0,Triple Bottom Reversal,2014-10-13,2015-02-24
TCS_2611-2700,2710.0,2633.3,2812.1,2401.0,2704.75,105230995.0,Ascending Triangle,2015-02-25,2015-07-06
TCS_2791-2880,2380.5,2469.4,2517.15,2115.0,2374.6,88825052.0,Triple Bottom Reversal,2015-11-17,2016-03-29
TCS_3061-3150,2343.8,2337.3,2587.15,2153.0,2339.3,117832151.0,Head and Shoulders,2016-12-21,2017-05-03
TCS_3241-3330,2473.9,2918.2,2933.0,2421.5,2454.45,86404167.0,Triple Bottom Reversal,2017-09-12,2018-01-18
TCS_3781-3870,2097.0,1778.5,2260.0,1506.05,2118.1,333301292.0,Double Top,2019-11-22,2020-03-30
TCS_3871-3960,1837.4,2279.9,2358.0,1650.0,1778.5,362929219.0,Ascending Triangle,2020-03-31,2020-08-11
TCS_3961-4050,2288.35,2838.2,2885.0,2216.45,2279.9,387154476.0,Ascending Triangle,2020-08-12,2020-12-17
TECHM_1-90,521.0,1641.65,1748.7,452.8,521.0,140822152.0,Triple Bottom Reversal,2006-08-28,2007-01-04
TECHM_271-360,1284.0,751.0,1550.0,575.0,1275.75,13225056.0,Symmetrical Triangle,2007-09-26,2008-02-01
TECHM_361-450,762.3,813.7,984.6,605.0,751.0,19157792.0,Double Top,2008-02-04,2008-06-17
TECHM_541-630,340.0,255.25,370.0,205.0,312.6,13450804.0,Inverse Head and Shoulders,2008-10-28,2009-03-16
TECHM_631-720,257.0,806.2,860.0,250.0,255.25,144628107.0,Ascending Triangle,2009-03-17,2009-07-28
TECHM_811-900,985.1,824.1,1158.0,821.1,989.3,25893170.0,Symmetrical Triangle,2009-12-09,2010-04-23
TECHM_901-990,826.0,656.0,838.8,616.55,824.1,33467586.0,Head and Shoulders,2010-04-26,2010-08-27
TECHM_1081-1170,731.8,654.9,761.0,476.85,728.55,21414653.0,Symmetrical Triangle,2011-01-06,2011-05-18
TECHM_1261-1350,603.95,643.6,691.8,528.0,603.95,14481047.0,Triple Bottom Reversal,2011-09-27,2012-02-06
TECHM_1531-1620,930.5,1085.8,1119.0,865.5,931.4,45225121.0,Triple Bottom Reversal,2012-10-25,2013-03-04
TECHM_1621-1710,1105.0,1121.9,1127.85,895.05,1085.8,49856892.0,Triple Bottom Reversal,2013-03-05,2013-07-12
TECHM_1711-1800,1122.1,1673.2,1762.75,1082.0,1121.9,105840743.0,Ascending Triangle,2013-07-15,2013-11-25
TECHM_1801-1890,1668.3,1831.8,1936.9,1662.0,1673.2,81337152.0,Symmetrical Triangle,2013-11-26,2014-04-02
TECHM_1891-1980,1830.0,2150.7,2231.5,1676.35,1831.8,71189357.0,Ascending Triangle,2014-04-03,2014-08-14
TECHM_2071-2160,2587.0,618.35,2995.1,565.1,2594.55,146296126.0,Double Top,2015-01-02,2015-05-15
TECHM_2161-2250,616.4,567.5,669.0,458.5,618.35,261140505.0,Triple Bottom Reversal,2015-05-18,2015-09-21
TECHM_2251-2340,573.8,472.2,582.0,465.5,567.5,130752709.0,Descending Triangle,2015-09-22,2016-02-03
TECHM_2341-2430,478.9,533.1,564.0,407.4,472.2,168855903.0,Triple Bottom Reversal,2016-02-04,2016-06-16
TECHM_2521-2610,436.5,491.9,515.25,409.0,435.65,260901552.0,Ascending Triangle,2016-10-30,2017-03-08
TECHM_2701-2790,398.7,499.7,502.8,374.25,396.75,198277042.0,Ascending Triangle,2017-07-20,2017-11-28
TECHM_2971-3060,685.0,712.05,780.8,640.4,687.7,299660207.0,Ascending Triangle,2018-08-20,2019-01-02
TECHM_3151-3240,793.0,713.7,793.0,607.15,789.35,277694889.0,Triple Bottom Reversal,2019-05-17,2019-09-26
TECHM_3241-3330,710.0,814.05,818.7,692.55,713.7,204652276.0,Symmetrical Triangle,2019-09-27,2020-02-05
TECHM_3331-3420,812.7,548.5,845.9,471.4,814.05,376751949.0,Symmetrical Triangle,2020-02-06,2020-06-22
TECHM_3421-3510,548.0,828.65,887.55,536.05,548.5,530111907.0,Ascending Triangle,2020-06-23,2020-10-27
TITAN_1-90,146.0,59.6,157.0,58.0,146.0,1117111.0,Descending Triangle,2000-01-03,2000-05-15
TITAN_91-180,60.0,53.95,76.1,48.5,59.6,911322.0,Double Top,2000-05-16,2000-09-20
TITAN_181-270,54.0,70.75,79.9,46.75,53.95,3762161.0,Triple Bottom Reversal,2000-09-21,2001-01-29
TITAN_271-360,70.0,47.75,86.25,38.05,70.75,5905582.0,Triple Bottom Reversal,2001-01-30,2001-06-08
TITAN_361-450,48.5,29.6,53.1,27.0,47.75,2708423.0,Descending Triangle,2001-06-11,2001-10-17
TITAN_451-540,30.0,51.05,57.6,28.35,29.6,8903820.0,Triple Bottom Reversal,2001-10-18,2002-02-27
TITAN_721-810,64.0,52.0,86.1,51.5,63.3,5863385.0,Double Top,2002-11-20,2003-03-28
TITAN_901-990,65.8,127.05,133.2,65.3,65.05,44498728.0,Inverse Head and Shoulders,2003-08-07,2003-12-11
TITAN_991-1080,129.0,114.15,143.9,94.0,127.05,15597490.0,Symmetrical Triangle,2003-12-12,2004-04-22
TITAN_1081-1170,115.0,150.55,151.4,81.0,114.15,10505747.0,Triple Bottom Reversal,2004-04-23,2004-08-27
TITAN_1171-1260,151.0,182.8,198.8,135.1,150.55,18655180.0,Triple Bottom Reversal,2004-08-30,2005-01-05
TITAN_1261-1350,181.95,275.0,289.0,156.0,182.8,52882903.0,Triple Bottom Reversal,2005-01-06,2005-05-17
TITAN_1351-1440,274.5,466.0,572.0,268.25,275.0,120470349.0,Ascending Triangle,2005-05-18,2005-09-22
TITAN_1531-1620,676.0,566.25,894.95,450.0,676.2,96513042.0,Descending Triangle,2006-02-03,2006-06-15
TITAN_1621-1710,590.0,800.25,850.0,533.0,566.25,49866801.0,Triple Bottom Reversal,2006-06-16,2006-10-20
TITAN_1801-1890,822.7,1265.8,1375.05,756.65,811.9,27348678.0,Ascending Triangle,2007-03-06,2007-07-13
TITAN_2071-2160,1100.0,1284.85,1345.0,944.0,1080.45,10923624.0,Triple Bottom Reversal,2008-04-02,2008-08-11
TITAN_2251-2340,948.8,945.4,979.0,666.6,900.6,14368970.0,Ascending Triangle,2008-12-29,2009-05-18
TITAN_2341-2430,950.0,1258.55,1372.0,949.0,945.4,5088134.0,Ascending Triangle,2009-05-19,2009-09-22
TITAN_2431-2520,1260.0,1682.65,1777.0,1205.05,1258.55,5598593.0,Triple Bottom Reversal,2009-09-23,2010-02-05
TITAN_2521-2610,1684.0,2200.55,2338.0,1676.55,1682.65,7201465.0,Ascending Triangle,2010-02-06,2010-06-17
TITAN_2791-2880,3475.05,222.35,4754.95,205.0,3452.85,115050054.0,Head and Shoulders,2011-03-04,2011-07-12
TITAN_3061-3150,244.05,224.65,253.8,204.15,242.8,212698957.0,Ascending Triangle,2012-04-03,2012-08-08
TITAN_3241-3330,280.6,270.5,290.65,225.0,285.9,210945447.0,Triple Bottom Reversal,2012-12-21,2013-05-03
TITAN_3421-3510,244.9,216.5,272.0,214.1,242.45,140626671.0,Head and Shoulders,2013-09-11,2014-01-20
TITAN_3511-3600,217.0,320.25,353.1,202.45,216.5,124632936.0,Symmetrical Triangle,2014-01-21,2014-06-03
TITAN_3601-3690,323.45,369.05,413.15,302.75,320.25,98019545.0,Triple Bottom Reversal,2014-06-04,2014-10-16
TITAN_3691-3780,371.05,435.35,448.4,345.0,369.05,96447943.0,Cup and Handle,2014-10-17,2015-02-27
TITAN_3871-3960,360.2,369.9,372.0,302.75,359.7,74035654.0,Triple Bottom Reversal,2015-07-10,2015-11-19
TITAN_3961-4050,372.15,339.45,392.4,301.7,369.9,109847692.0,Descending Triangle,2015-11-20,2016-04-01
TITAN_4141-4230,401.2,314.3,444.5,296.15,400.35,140642515.0,Symmetrical Triangle,2016-08-12,2016-12-23
TITAN_4231-4320,313.0,484.55,504.8,307.1,314.3,120531121.0,Ascending Triangle,2016-12-26,2017-05-08
TITAN_4321-4410,481.9,633.55,651.0,460.1,484.55,185973325.0,Symmetrical Triangle,2017-05-09,2017-09-14
TITAN_4411-4500,629.9,905.7,938.5,563.65,633.55,185264754.0,Triple Bottom Reversal,2017-09-15,2018-01-23
TITAN_4501-4590,905.7,899.45,999.7,752.7,905.7,232924899.0,Double Top,2018-01-24,2018-06-06
TITAN_4591-4680,902.1,800.1,945.0,732.3,899.45,288127546.0,Symmetrical Triangle,2018-06-07,2018-10-17
TITAN_4681-4770,810.0,1038.35,1076.85,766.15,800.1,232312750.0,Ascending Triangle,2018-10-19,2019-02-26
TITAN_4951-5040,1170.0,862.8,1341.05,720.9,1166.1,221572973.0,Head and Shoulders,2019-11-27,2020-04-03
TITAN_5041-5130,900.1,1104.15,1131.4,810.0,862.8,385532524.0,Ascending Triangle,2020-04-07,2020-08-14
TITAN_5131-5220,1113.0,1498.8,1528.55,1076.0,1104.15,257982910.0,Triple Bottom Reversal,2020-08-17,2020-12-22
ULTRACEMCO_91-180,340.05,348.45,393.0,300.15,338.2,11198734.0,Double Top,2004-12-31,2005-05-11
ULTRACEMCO_181-270,347.5,458.75,464.85,295.4,348.45,10606923.0,Triple Bottom Reversal,2005-05-12,2005-09-16
ULTRACEMCO_271-360,458.0,522.0,530.0,344.95,458.75,6245006.0,Triple Bottom Reversal,2005-09-19,2006-01-27
ULTRACEMCO_361-450,536.0,592.3,900.0,495.0,522.0,9977870.0,Descending Triangle,2006-01-30,2006-06-09
ULTRACEMCO_451-540,592.3,886.25,940.0,550.1,592.3,5697679.0,Triple Bottom Reversal,2006-06-12,2006-10-16
ULTRACEMCO_541-630,894.65,946.9,1250.0,848.0,886.25,6738051.0,Head and Shoulders,2006-10-17,2007-02-27
ULTRACEMCO_631-720,862.15,890.95,960.9,662.0,946.9,8303591.0,Inverse Head and Shoulders,2007-02-28,2007-07-09
ULTRACEMCO_721-810,899.0,1033.3,1165.0,815.25,890.95,8442119.0,Double Top,2007-07-10,2007-11-14
ULTRACEMCO_811-900,1050.0,777.95,1101.8,706.65,1033.3,7153154.0,Head and Shoulders,2007-11-15,2008-03-26
ULTRACEMCO_1081-1170,374.8,569.55,605.95,324.4,360.15,7418574.0,Ascending Triangle,2008-12-22,2009-05-12
ULTRACEMCO_1441-1530,965.0,1132.45,1152.45,821.0,974.6,17811525.0,Triple Bottom Reversal,2010-06-14,2010-10-18
ULTRACEMCO_1531-1620,1129.05,967.15,1197.45,883.4,1132.45,23823088.0,Head and Shoulders,2010-10-19,2011-02-24
ULTRACEMCO_1621-1710,952.6,961.05,1147.5,914.0,967.15,11591021.0,Descending Triangle,2011-02-25,2011-07-06
ULTRACEMCO_1711-1800,960.0,1135.6,1207.9,948.25,961.05,14165136.0,Triple Bottom Reversal,2011-07-07,2011-11-18
ULTRACEMCO_1801-1890,1115.45,1494.6,1544.7,1095.55,1135.6,15633099.0,Ascending Triangle,2011-11-21,2012-03-27
ULTRACEMCO_1891-1980,1484.1,1639.95,1651.0,1342.0,1494.6,14791144.0,Triple Bottom Reversal,2012-03-28,2012-08-02
ULTRACEMCO_2341-2430,1652.25,2375.55,2554.0,1641.3,1648.0,21381498.0,Triple Bottom Reversal,2014-01-15,2014-05-28
ULTRACEMCO_2791-2880,2681.0,3176.95,3265.0,2579.0,2680.7,26115682.0,Triple Bottom Reversal,2015-11-16,2016-03-28
